ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1430496918.35106,template1,0,0,0,0,0,0,0,0,0,0
1430496918.35106,template0,0,0,0,0,0,0,0,0,0,0
1430496918.35106,postgres,0,1032,0,1009,39567,472757,11737,0,0,0
1430496918.35106,dbt2,13,2078227,1689437,62761,10463657,5397629,636014,647453,113190,5005
1430496978.36599,template1,0,0,0,0,0,0,0,0,0,0
1430496978.36599,template0,0,0,0,0,0,0,0,0,0,0
1430496978.36599,postgres,0,1034,0,1061,40344,474179,12157,0,0,0
1430496978.36599,dbt2,12,2156688,1689763,92795,23456195,9584290,3305918,1123597,1016359,33044
1430497038.36413,template1,0,0,0,0,0,0,0,0,0,0
1430497038.36413,template0,0,0,0,0,0,0,0,0,0,0
1430497038.36413,postgres,0,1036,0,1061,40401,475093,12168,0,0,0
1430497038.36413,dbt2,12,2236535,1690134,103881,37691042,14536982,6055574,1607313,1943487,61740
1430497098.34896,template1,0,0,0,0,0,0,0,0,0,0
1430497098.34896,template0,0,0,0,0,0,0,0,0,0,0
1430497098.34896,postgres,0,1038,0,1061,40458,476007,12179,0,0,0
1430497098.34896,dbt2,11,2314383,1690499,115052,51563612,19371561,8713866,2080772,2837266,89186
1430497158.35951,template1,0,0,0,0,0,0,0,0,0,0
1430497158.35951,template0,0,0,0,0,0,0,0,0,0,0
1430497158.35951,postgres,0,1040,0,1061,40515,476921,12190,0,0,0
1430497158.35951,dbt2,13,2392653,1690833,123624,65719627,24460325,11426155,2554469,3739067,117042
1430497218.36057,template1,0,0,0,0,0,0,0,0,0,0
1430497218.36057,template0,0,0,0,0,0,0,0,0,0,0
1430497218.36057,postgres,0,1042,0,1061,40572,477835,12201,0,0,0
1430497218.36057,dbt2,11,2470399,1691207,134603,80242292,29839177,14157934,3025108,4648268,145688
1430497278.38178,template1,0,0,0,0,0,0,0,0,0,0
1430497278.38178,template0,0,0,0,0,0,0,0,0,0,0
1430497278.38178,postgres,0,1044,0,1061,40629,478749,12212,0,0,0
1430497278.38178,dbt2,12,2549106,1691562,145545,94827147,35217077,16920054,3503816,5553855,173544
1430497338.38939,template1,0,0,0,0,0,0,0,0,0,0
1430497338.38939,template0,0,0,0,0,0,0,0,0,0,0
1430497338.38939,postgres,0,1046,0,1061,40686,479663,12223,0,0,0
1430497338.38939,dbt2,13,2626468,1691921,154082,108961922,40400175,19610667,3972255,6436954,200771
1430497398.39709,template1,0,0,0,0,0,0,0,0,0,0
1430497398.39709,template0,0,0,0,0,0,0,0,0,0,0
1430497398.39709,postgres,0,1048,0,1061,40743,480577,12234,0,0,0
1430497398.39709,dbt2,13,2703027,1692295,162292,123541481,46118230,22317428,4436545,7318800,228067
1430497458.39609,template1,0,0,0,0,0,0,0,0,0,0
1430497458.39609,template0,0,0,0,0,0,0,0,0,0,0
1430497458.39609,postgres,0,1050,0,1061,40800,481491,12245,0,0,0
1430497458.39609,dbt2,14,2781365,1692651,172127,138426801,51872449,25082351,4909179,8214495,255782
1430497518.38942,template1,0,0,0,0,0,0,0,0,0,0
1430497518.38942,template0,0,0,0,0,0,0,0,0,0,0
1430497518.38942,postgres,0,1052,0,1061,40857,482405,12256,0,0,0
1430497518.38942,dbt2,12,2858425,1692972,182286,152946386,57357100,27822038,5372834,9093322,282989
